symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
WTCBNB,0.00000000,0.000,0.00000000,0.00180500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DLTBTC,0.00000000,0.000,0.00000000,0.00000071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DLTETH,0.00000000,0.000,0.00000000,0.00016807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AMBBTC,0.00000001,3.571,0.00000028,0.00000029,0.00000029,690.00000000,0.00000028,3947532.00000000,0.00000029,3363365.00000000,0.00000028,0.00000029,0.00000027,34119334.00000000,9.54555075,1697729047775,1697815447775,12316882,12318696,1815
AMBETH,0.00000000,0.000,0.00000000,0.00004100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AMBBNB,0.00000000,0.000,0.00000000,0.00068500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCCETH,0.00000000,0.000,0.00000000,2.47246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCCBNB,0.00000000,0.000,0.00000000,54.29000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BATBTC,0.00000004,0.663,0.00000607,0.00000605,0.00000607,735.00000000,0.00000606,14508.00000000,0.00000609,4365.00000000,0.00000603,0.00000613,0.00000598,84435.00000000,0.51230918,1697729072492,1697815472492,29237826,29238432,607
BATETH,0.00000230,2.212,0.00010581,0.00010390,0.00010630,60.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010400,0.00010630,0.00010400,6199.00000000,0.65590410,1694660407728,1694746807728,5308670,5308687,18
BATBNB,0.00000000,0.000,0.00000000,0.00183100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCPTBTC,0.00000000,0.000,0.00000000,0.00000048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCPTETH,0.00000000,0.000,0.00000000,0.00008181,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCPTBNB,0.00000000,0.000,0.00000000,0.00116200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ARNBTC,0.00000000,0.000,0.00000000,0.00000761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ARNETH,0.00000000,0.000,0.00000000,0.00029362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GVTBTC,0.00000000,0.000,0.00000000,0.00001792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GVTETH,0.00000000,0.000,0.00000000,0.00384600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CDTBTC,0.00000000,0.000,0.00000000,0.00000317,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CDTETH,0.00000000,0.000,0.00000000,0.00005119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GXSBTC,0.00000000,0.000,0.00000000,0.00004581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GXSETH,0.00000000,0.000,0.00000000,0.00062460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NEOUSDT,0.16000000,2.410,6.64808521,6.65000000,6.80000000,20.58000000,6.79000000,1113.16000000,6.80000000,3941.69000000,6.64000000,6.90000000,6.48000000,404546.71000000,2689460.99800000,1697729087596,1697815487596,94643348,94657215,13868
NEOBNB,0.00045000,1.429,0.03147007,0.03180000,0.03195000,5.94000000,0.03180000,33.68000000,0.03199000,59.59000000,0.03150000,0.03200000,0.03100000,335.31000000,10.55222820,1697729081136,1697815481136,4368948,4368995,48
POEBTC,0.00000000,0.000,0.00000000,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
POEETH,0.00000000,0.000,0.00000000,0.00000664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
QSPBTC,0.00000000,0.000,0.00000000,0.00000076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
QSPETH,0.00000000,0.000,0.00000000,0.00002249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
QSPBNB,0.00000000,0.000,0.00000000,0.00052350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTSBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTSETH,0.00000000,0.000,0.00000000,0.00009498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BTSBNB,0.00000000,0.000,0.00000000,0.00144800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XZCBTC,0.00000000,0.000,0.00000000,0.00013550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XZCETH,0.00000000,0.000,0.00000000,0.00310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XZCBNB,0.00000000,0.000,0.00000000,0.26750000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LSKBTC,0.00000143,5.267,0.00002890,0.00002737,0.00002858,99.80000000,0.00002858,586.40000000,0.00002873,235.50000000,0.00002715,0.00003115,0.00002705,317989.30000000,9.18995635,1697729055708,1697815455708,15800986,15803721,2736
LSKETH,0.00002100,4.158,0.00053593,0.00049700,0.00052600,110.10000000,0.00052600,540.10000000,0.00053100,227.40000000,0.00050500,0.00057000,0.00050400,61263.40000000,32.83263680,1697729067983,1697815467983,2810802,2811212,411
LSKBNB,0.00000000,0.000,0.00000000,0.06494000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TNTBTC,0.00000000,0.000,0.00000000,0.00000261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TNTETH,0.00000000,0.000,0.00000000,0.00000920,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FUELBTC,0.00000000,0.000,0.00000000,0.00000026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FUELETH,0.00000000,0.000,0.00000000,0.00002221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
MANABTC,0.00000006,0.622,0.00000967,0.00000965,0.00000971,240.00000000,0.00000970,6079.00000000,0.00000971,697.00000000,0.00000965,0.00000976,0.00000959,347216.00000000,3.35831456,1697729081202,1697815481202,37605324,37606987,1664
MANAETH,0.00000070,0.396,0.00017848,0.00017780,0.00017740,67.00000000,0.00017840,348.00000000,0.00017900,627.00000000,0.00017670,0.00018030,0.00017640,17670.00000000,3.15377250,1697729081215,1697815481215,6657876,6657969,94
BCDBTC,0.00000000,0.000,0.00000000,0.00001351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCDETH,0.00000000,0.000,0.00000000,0.00251000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DGDBTC,0.00000000,0.000,0.00000000,0.00393100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DGDETH,0.00000000,0.000,0.00000000,0.19260000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
IOTABNB,0.00001500,2.137,0.00072234,0.00069300,0.00071700,94.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00070200,0.00074500,0.00070200,92481.00000000,66.80312200,1693450816019,1693537216019,3205532,3205686,155
ADXBTC,-0.00000014,-3.024,0.00000454,0.00000463,0.00000449,10867.00000000,0.00000448,69687.00000000,0.00000449,1368.00000000,0.00000463,0.00000467,0.00000448,1417573.00000000,6.43335084,1697729010203,1697815410203,14321756,14322734,979
ADXETH,-0.00000220,-2.594,0.00008358,0.00008510,0.00008260,7626.00000000,0.00008250,28886.00000000,0.00008260,1499.00000000,0.00008480,0.00008600,0.00008260,1093836.00000000,91.41824170,1697729059440,1697815459440,3824330,3824959,630
ADXBNB,0.00000000,0.000,0.00000000,0.00492900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ADABTC,-0.00000008,-0.936,0.00000847,0.00000855,0.00000847,7404.00000000,0.00000846,112089.50000000,0.00000847,36797.40000000,0.00000855,0.00000862,0.00000835,5374741.70000000,45.52166763,1697729087310,1697815487310,121374116,121379809,5694
ADAETH,-0.00000130,-0.827,0.00015619,0.00015700,0.00015580,392.30000000,0.00015570,10254.30000000,0.00015580,3302.90000000,0.00015710,0.00015780,0.00015480,497827.30000000,77.75493892,1697729074393,1697815474393,28440596,28441814,1219
PPTBTC,0.00000000,0.000,0.00000000,0.00001855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
PPTETH,0.00000000,0.000,0.00000000,0.00141000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CMTBTC,0.00000000,0.000,0.00000000,0.00000028,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CMTETH,0.00000000,0.000,0.00000000,0.00000625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CMTBNB,0.00000000,0.000,0.00000000,0.00057700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
XLMBTC,0.00000012,3.333,0.00000369,0.00000360,0.00000372,4092.00000000,0.00000371,194750.00000000,0.00000372,12232.00000000,0.00000360,0.00000378,0.00000358,9814654.00000000,36.19976379,1697729085369,1697815485369,55494733,55499317,4585
XLMETH,0.00000230,3.480,0.00006750,0.00006600,0.00006840,208.00000000,0.00006830,1848.00000000,0.00006840,6236.00000000,0.00006610,0.00006940,0.00006590,498268.00000000,33.63186380,1697729089061,1697815489061,11323263,11324303,1041
XLMBNB,0.00002620,5.359,0.00050495,0.00048840,0.00051510,134.00000000,0.00051460,673.00000000,0.00051540,1071.00000000,0.00048890,0.00051540,0.00048830,269340.00000000,136.00353340,1697729083935,1697815483935,4818494,4819226,733
CNDBTC,0.00000000,0.000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CNDETH,0.00000000,0.000,0.00000000,0.00002599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CNDBNB,0.00000000,0.000,0.00000000,0.00033990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LENDBTC,0.00000000,0.000,0.00000000,0.00004512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIBTC,0.00000000,0.000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LTCETH,0.00019000,0.482,0.03951373,0.03940000,0.03957000,0.06200000,0.03957000,5.28500000,0.03958000,0.61100000,0.03938000,0.03983000,0.03910000,4384.11300000,173.23266913,1697729073949,1697815473949,16059267,16061057,1791
LTCUSDT,2.30000000,3.751,62.79243734,61.31000000,63.61000000,2.52400000,63.60000000,94.43100000,63.61000000,359.98700000,61.31000000,64.27000000,60.99000000,423350.81300000,26583229.39756000,1697729087137,1697815487137,309051327,309124299,72973
LTCBNB,0.00730000,2.509,0.29481546,0.29090000,0.29820000,0.07600000,0.29820000,5.74600000,0.29840000,2.16500000,0.29090000,0.29840000,0.29040000,1492.96800000,440.15004450,1697729069390,1697815469390,11335527,11337329,1803
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WAVESBTC,0.00000038,0.756,0.00005034,0.00005032,0.00005067,124.16000000,0.00005059,18.27000000,0.00005067,310.46000000,0.00005029,0.00005100,0.00004985,69519.27000000,3.49987835,1697729086689,1697815486689,45814950,45815979,1030
WAVESETH,0.00001200,1.306,0.00092711,0.00092500,0.00093100,153.17000000,0.00093000,1209.03000000,0.00093400,32.39000000,0.00091900,0.00093400,0.00091500,1566.85000000,1.45264386,1697729077514,1697815477514,5718877,5718922,46
WAVESBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ICXBTC,0.00000020,3.333,0.00000607,0.00000600,0.00000620,968.00000000,0.00000620,6266.00000000,0.00000622,1324.00000000,0.00000600,0.00000624,0.00000592,272519.00000000,1.65433906,1697729088593,1697815488593,32811474,32811876,403
ICXETH,0.00000000,0.000,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ELFBTC,-0.00000004,-0.341,0.00001171,0.00001174,0.00001169,21.00000000,0.00001165,8052.00000000,0.00001167,187.00000000,0.00001173,0.00001184,0.00001156,766588.00000000,8.98029747,1697729077605,1697815477605,18868015,18868472,458
ELFETH,-0.00000080,-0.372,0.00021501,0.00021460,0.00021400,737.00000000,0.00021420,290.00000000,0.00021560,1112.00000000,0.00021480,0.00021720,0.00021380,340367.00000000,73.18071780,1697729073845,1697815473845,5626195,5626433,239
AIONBTC,0.00000000,0.000,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
